coreid,mofid-v1,Grouth_truth,Predicted,Aromatic Nitrogen Ring,Alkyne,Halogen,Alkene,Ether,Imine,Enamine,Ketone_new,Amino,metal
2009[Cd][sqc]3[ASR]2,[Cd].c1<missing>cn(c1)Cc1cc(Cn2cncc2)c(cc1Cn1cncc1)Cn1cncc1,1,1,8,0,0,0,0,0,0,0,0,Cd
2009[Co][pcu]3[ASR]3,[Co].c1<missing>cn(c1)c1ccc(cc1)n1cncc1,1,1,4,0,0,0,0,0,0,0,0,Co
2009[Cu][pts]3[ASR]1,[Cu].<missing>1ncn(c1)CCn1cnnc1,1,1,6,0,0,0,0,0,0,0,0,Cu
2009[Zn][dia]3[ASR]3,[Zn].c1ccc(c<missing>1)CN1CCN(CC1)Cc1cccnc1,1,1,2,0,0,0,0,0,0,0,0,Zn
2009[Zn][srs]3[ASR]1,[O-]C(=O)c1c<missing>cc(c1)C(=O)[O-].[Zn],1,1,1,0,0,0,0,0,0,0,0,Zn
2010[Ag][nan]3[ASR]1,[Ag][Ag].[O-]C(=O)c1cc<missing>cc1,1,1,1,0,0,0,0,0,0,0,0,Ag
2010[Cd][nuc]3[ASR]1,N<missing>1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],1,1,5,0,0,0,0,0,0,0,0,Cd
2010[Cd][nuc]3[ASR]2,N<missing>1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],1,1,5,0,0,0,0,0,0,0,0,Cd
2010[Cd][nuc]3[ASR]6,N<missing>1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],1,1,5,0,0,0,0,0,0,0,0,Cd
2010[Cd][nuc]3[ASR]9,N<missing>1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],1,1,5,0,0,0,0,0,0,0,0,Cd
2010[Cu][lcs]3[ASR]1,Br[Cu]12[Cu]3([Cu]1([Cu]23Br)Br)Br.CN1c2<missing>cnc(c2)N(C)c2ncnc(c2)N(c2cc(N(c3cc1ncn3)C)ncn2)C,1,1,8,0,4,0,0,0,8,0,0,Cu
2010[Cu][nan]3[ASR]19,I[Cu]12(I)[Cu]3[Cu]1([Cu]23I)I.I[Cu][Cu]I.<missing>1ccc(cc1)c1cc(c2ccncc2)c(cc1c1ccncc1)c1ccncc1,1,1,4,0,6,0,0,0,0,0,0,Cu
2011[Cd][nuc]3[ASR]3,N<missing>1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],1,1,5,0,0,0,0,0,0,0,0,Cd
2011[Co][dia]3[ASR]1,[Co].[O-]C(=O)c1ccc(cc1)<missing>1ccnc1C,1,1,2,0,0,0,0,0,0,0,0,Co
2011[Co][dia]3[ASR]2,Nc1<missing>ccc(c1)C(=O)[O-].[Co],1,1,1,0,0,0,0,0,1,0,0,Co
2011[Co][rtl]3[ASR]1,[Co][Co].[O-]C(=O)c1cc(cc(c1)c1cc<missing>cc1)C(=O)[O-],1,1,1,0,0,0,0,0,0,0,0,Co
2011[Cu][apo]3[ASR]1,[Cu][Cu].[O-]C(=O)c1cc(OCc2cc<missing>cc2)cc(c1)C(=O)[O-],1,1,1,0,0,0,1,0,0,0,0,Cu
2011[Cu][cds]3[ASR]1,C(CC<missing>1ncnc1)CCCn1ncnc1.[Cu],1,1,6,0,0,0,0,0,0,0,0,Cu
2011[Cu][eea]3[ASR]1,[Cu][Cu].[O-]C(=O)c1cc(C#Cc2ccc<missing>c2)cc(c1)C(=O)[O-],1,1,1,1,0,0,0,0,0,0,0,Cu
2011[Cu][rtl]3[ASR]1,[Cu][Cu].[O-]C(=O)c1cc(cc(c1)c1cc<missing>cc1)C(=O)[O-],1,1,1,0,0,0,0,0,0,0,0,Cu
2011[Fe][dia]3[ASR]1,[Fe].[O]c1ccccc1N=Cc1cc<missing>cc1,1,1,1,0,0,0,0,1,0,0,0,Fe
2011[Zn][dia]3[ASR]10,[O-]C(=O)c1ccc(cc1)C=Cc1cc<missing>cc1.[Zn],1,1,1,0,0,1,0,0,0,0,0,Zn
2011[Zn][nbo]3[ASR]2,CC(=O)[CH]C(=O)c1ccc(cc1)c1cc<missing>cc1.[Zn],1,1,1,0,0,0,0,0,0,2,0,Zn
2011[Zn][uni]3[ASR]6,CC(C(C(=O)[O-])NCc1cc<missing>cc1)C.[Zn]Br,1,1,1,0,1,0,0,0,0,0,0,Zn
2012[Ag][pts]3[ASR]1,[Ag][Ag].<missing>1ncn(c1)C12CC3CC(C1)CC(C2)(C3)n1cnnc1,1,1,6,0,0,0,0,0,0,0,0,Ag
2012[Co][dia]3[ASR]1,[Co].[O-]C(=O)c1ccc(cc1)c1cc<missing>cc1,1,1,1,0,0,0,0,0,0,0,0,Co
2012[Cu][rtl]3[ASR]1,[Cu][Cu].[O-]C(=O)c1cc(cc(c1)c1ccc<missing>c1)C(=O)[O-],1,1,1,0,0,0,0,0,0,0,0,Cu
2012[Cu][sra]3[ASR]1,[Cu].<missing>1ccc(cc1)C1=NN=N[N]1,1,1,1,0,0,0,0,0,0,0,0,Cu
2012[Zn][dia]3[ASR]6,Nc1<missing>ccc(c1)C(=O)[O-].[Zn],1,1,1,0,0,0,0,0,1,0,0,Zn
2013[Cd][rtl]3[ASR]1,[Cd].[O-]C(=O)c1cc<missing>cc1,1,1,1,0,0,0,0,0,0,0,0,Cd
2013[Co][dia]3[ASR]1,[Co].[O-]C(=O)c1cc<missing>cc1,1,1,1,0,0,0,0,0,0,0,0,Co
2013[Co][dia]3[ASR]4,[Co].[O-]C(=O)c1ccc(cc1)c1cc<missing>cc1,1,1,1,0,0,0,0,0,0,0,0,Co
2013[Co][qtz]3[ASR]1,[Co].[O-]C(=O)c1ccc(cc1)c1cc<missing>cc1,2,2,1,0,0,0,0,0,0,0,0,Co
2013[Mn][ant]3[ASR]2,[Mn].[O-]C(=O)c1cccc(c1)c1cc<missing>cc1,1,1,1,0,0,0,0,0,0,0,0,Mn
2013[Mn][ant]3[ASR]3,[Mn].[O-]C(=O)c1cccc(c1)c1cc<missing>cc1,1,1,1,0,0,0,0,0,0,0,0,Mn
2013[Zn][uni]3[ASR]10,CC(C(C(=O)[O-])[N]Cc1cc<missing>cc1)C.[Zn],1,1,1,0,0,0,0,0,0,0,0,Zn
2013[Zn][uni]3[ASR]6,CC(C(=O)[O-])[N]Cc1cc<missing>cc1.[Zn],1,1,1,0,0,0,0,0,0,0,0,Zn
2014[Cd][dia]3[ASR]8,[Cd].[O-]C(=O)c1ccc(cc1)<missing>1cnnc1c1ccccn1,2,2,4,0,0,0,0,0,0,0,0,Cd
2014[Cd][esg]3[ASR]2,Br[Cd].[O-]C(=O)c1ccc(cc1)<missing>1c(C)nnc1c1cccnc1,1,1,4,0,1,0,0,0,0,0,0,Cd
2014[Cd][rtl]3[ASR]2,Cl[Cd]Cl.c1<missing>cn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,1,1,6,0,2,0,0,0,3,0,0,Cd
2014[Cd][rtl]3[ASR]3,[Cd].[O-]C(=O)c1cc<missing>cc1,1,1,1,0,0,0,0,0,0,0,0,Cd
2014[Co][nan]3[ASR]5,[Co].[Co]O[Co].[O-]C(=O)c1cc<missing>cc1,1,1,1,0,0,0,0,0,0,0,0,Co
2014[Cu][nbo]3[ASR]2,[Cu][Cu].[O-]C(=O)c1cc(cc(c1)c1<missing>nn(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-],1,1,3,0,0,0,0,0,0,0,0,Cu
2014[Cu][pcu]3[ASR]2,[Cu].<missing>1ncn(c1)[N][N]n1cnnc1,1,1,6,0,0,0,0,0,0,0,0,Cu
2014[Cu][ssb]3[ASR]1,[Cu][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])<missing>1nnc(c1)c1cccc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],1,1,6,0,0,0,0,0,0,0,0,Cu
2014[Zn][bnn]3[ASR]1,[O-]C(=O)c1ccc(cc1)c1c<missing>cc(c1)c1ccc(cc1)C(=O)[O-].[Zn],1,1,1,0,0,0,0,0,0,0,0,Zn
2014[Zn][unj]3[ASR]1,CC(CC(C(=O)[O-])NCc1cc<missing>cc1)C.[Zn]Br,1,1,1,0,1,0,0,0,0,0,0,Zn
2014[Zn][utp]3[ASR]2,Cl[Zn].c1<missing>cn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,1,1,6,0,1,0,0,0,3,0,0,Zn
2015[Cd][nuc]3[ASR]1,N<missing>1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],1,1,5,0,0,0,0,0,0,0,0,Cd
2015[Cd][nuc]3[ASR]2,N<missing>1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],1,1,5,0,0,0,0,0,0,0,0,Cd
2015[Cd][pts]3[ASR]2,[Cd].[N]1N=C(N=C1c1c<missing>ccn1)C1=NN=C[N]1,1,1,2,0,0,0,0,0,0,0,0,Cd
2015[Cd][pyr]3[ASR]1,[Cd].c1<missing>cn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,1,1,6,0,0,0,0,0,0,0,0,Cd
2015[Cd][sql]2[ASR]1,Nc1ccc(cc1)C<missing>1ncnc1.[Cd],1,1,3,0,0,0,0,0,1,0,0,Cd
2015[Cu][nan]3[ASR]15,[Cu].[O-]C(=O)C1=NC(=N[C]1C(=O)O)c1ccc<missing>c1,1,1,1,0,0,0,0,1,0,0,0,Cu
2015[Cu][nan]3[ASR]17,I[Cu][Cu]I.[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1c<missing>cnc1,1,1,2,0,2,0,0,0,0,0,0,Cu
2015[Cu][nan]3[ASR]3,I[Cu][Cu]I.[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1c<missing>cnc1,1,1,2,0,2,0,0,0,0,0,0,Cu
2015[Cu][rtl]3[ASR]2,[Cu][Cu].[O-]C(=O)c1cc(Nc2ccc<missing>c2)cc(c1)C(=O)[O-],1,1,1,0,0,0,0,0,2,0,0,Cu
2015[Cu][rtl]3[ASR]3,[Cu][Cu].[O-]C(=O)c1cc(Nc2c<missing>cnc2)cc(c1)C(=O)[O-],1,1,2,0,0,0,0,0,2,0,0,Cu
2015[Tb][nan]3[ASR]7,[O-]C(=O)c1ccc(cc1)<missing>1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-].[Tb],1,1,1,0,0,0,0,0,0,0,0,Tb
2015[Zn][apo]3[ASR]1,[O-]C(=O)c1cc(cc(c1)<missing>1cnnc1)C(=O)[O-].[Zn][Zn],1,1,3,0,0,0,0,0,0,0,0,Zn
2015[Zn][bnn]3[ASR]1,[O-]C(=O)c1ccc(cc1)c1c<missing>cc(c1)c1ccc(cc1)C(=O)[O-].[Zn],1,1,1,0,0,0,0,0,0,0,0,Zn
2015[Zn][deh]3[ASR]1,[O-]C(=O)c1ccc(<missing>c1)c1ccc(cn1)C(=O)[O-].[Zn],1,1,2,0,0,0,0,0,0,0,0,Zn
2015[Zn][nan]3[ASR]29,[O-]C(=O)c1ccc(c<missing>1)C(=O)[O-].[Zn],1,1,1,0,0,0,0,0,0,0,0,Zn
2016[Cd][dia]3[ASR]4,[Cd].[O-]C(=O)C=Cc1cc<missing>cc1,1,1,1,0,0,1,0,0,0,0,0,Cd
2016[Cd][dia]3[ASR]6,[Cd].[O-]C(=O)c1cc<missing>cc1,1,1,1,0,0,0,0,0,0,0,0,Cd
2016[Co][nan]2[ASR]1,Fc1c(F)c(C2=C3C=CC(=C(c4cc<missing>cc4)C4=NC(=C(C5=CC=C(C(=C6N=C2C=C6)c2ccncc2)[N]5)c2c(F)c(F)c(c(c2F)F)F)C=C4)[N]3)c(c(c1F)F)F.[Co],1,1,2,0,10,9,0,2,0,0,0,Co
2016[Cu][apo]3[ASR]3,CCc1<missing>nc(n1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C.[Cu][Cu],1,1,3,0,0,0,0,0,0,0,0,Cu
2016[Cu][mmm]3[ASR]2,I[Cu]12[Cu]3([Cu]1([Cu]23I)I)I.[Cu][Cu].[O-]C(=O)c1c<missing>cc(c1)C(=O)[O-],1,1,1,0,4,0,0,0,0,0,0,Cu
2016[Cu][nan]3[ASR]15,CC1(C)C2=C([N]c3c(=N2)cc2N=NN=c2c3)C(C2=C1[N]c1cc3=NN=Nc3cc1=N2)(C)C.CC1(C)C2=C([N]c3c(=N2)cc2N=NN=c2c3)C(c2c1<missing>c1=CC3=NN=N[C]3C=c1n2)(C)C.CC1(C)c2nc3C=C4N=NN=C4[CH]c3nc2C(c2c1nc1cc3N=N[N]c3cc1n2)(C)C.CC1(C)c2nc3cc4[N]N=Nc4cc3nc2C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C.[Cu],1,1,10,0,0,4,0,0,0,0,0,Cu
2016[Cu][nbo]3[ASR]1,[Cu][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(<missing>c(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],1,1,1,0,0,0,0,0,0,0,0,Cu
2016[Cu][tbo]3[ASR]4,I[Cu][Cu]I.[Cu][Cu].[O-]C(=O)c1c<missing>cc(c1)C(=O)[O-],1,1,1,0,2,0,0,0,0,0,0,Cu
2016[Cu][tbo]3[ASR]6,I[Cu][Cu]I.[Cu][Cu].[O-]C(=O)c1c<missing>cc(c1)C(=O)[O-],1,1,1,0,2,0,0,0,0,0,0,Cu
2016[Mn][rtl]3[ASR]3,[Mn].[O-]C(=O)c1cc<missing>cc1,1,1,1,0,0,0,0,0,0,0,0,Mn
2016[Zn][nan]2[ASR]3,Fc1c(F)c(C2=C3C=CC(=C(c4cc<missing>cc4)C4=NC(=C(C5=CC=C(C(=C6N=C2C=C6)c2ccncc2)[N]5)c2c(F)c(F)c(c(c2F)F)F)C=C4)[N]3)c(c(c1F)F)F.[Zn],1,1,2,0,10,9,0,2,0,0,0,Zn
2016[Zn][rtl]3[ASR]1,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1cc<missing>cc1.[Zn][Zn],1,1,1,0,0,0,0,0,3,0,0,Zn
2017[Ag][dia]3[ASR]1,[Ag].c1<missing>cn(c1)c1ccc(cc1)C(c1ccc(cc1)n1cncc1)(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,1,1,8,0,0,0,0,0,0,0,0,Ag
2017[Ag][hcb]2[ASR]13,O=C(c1cc<missing>cc1)OCc1cc(COC(=O)c2ccncc2)cc(c1)COC(=O)c1ccncc1.[Ag],1,1,3,0,0,0,0,0,0,0,0,Ag
2017[Cd][ant]3[ASR]1,[Cd][Cd].[O-]C(=O)c1ccc(<missing>c1)c1ccc(cn1)C(=O)[O-],1,1,2,0,0,0,0,0,0,0,0,Cd
2017[Cu][dia]3[ASR]1,[Cu].<missing>1ccncc1,1,1,2,0,0,0,0,0,0,0,0,Cu
2017[Cu][sql]2[ASR]4,[Cu].<missing>1ccc(cc1)c1ccncc1,1,1,2,0,0,0,0,0,0,0,0,Cu
2017[Fe][nan]3[ASR]1,CN(c1c(F)c(F)c(c(c1F)F)C1=C2C=CC(=C(c3ccc(cc3)<missing>3ccnc3)C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)n1ccnc1)[N]4)c1c(F)c(F)c(c(c1F)F)N(C)C)C=C3)[N]2)C.[Fe],1,1,4,0,8,9,0,2,2,0,0,Fe
2017[In][sea]3[ASR]1,[In].[O-]C(=O)c1ccc(cc1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[<missing>H]c1cc4)c1ccc(cc1)C(=O)[O-])C=C3)c1ccc(cc1)C(=O)[O-])[nH]2)c1ccc(cc1)C(=O)[O-].[OH],1,1,4,0,0,2,0,0,0,0,0,In
2017[Ni][dia]3[ASR]1,[Ni].[O-]C(=O)c1cccc2c1ccc<missing>2,1,1,1,0,0,0,0,0,0,0,0,Ni
2017[Sc][nan]3[ASR]1,[O-]C(=O)c1ccc(<missing>c1)c1ccc(cn1)C(=O)[O-].[Sc],1,1,2,0,0,0,0,0,0,0,0,Sc
2017[Zn][ant]3[ASR]1,[O-]C(=O)c1ccc(<missing>c1)c1ccc(cn1)C(=O)[O-].[Zn],1,1,2,0,0,0,0,0,0,0,0,Zn
2017[Zn][deh]3[ASR]1,[O-]C(=O)c1cc<missing>c(c1)c1cc(cc(n1)c1nccc(c1)C(=O)[O-])c1ccccc1.[Zn],1,1,3,0,0,0,0,0,0,0,0,Zn
2017[Zn][deh]3[ASR]3,Clc1ccc(cc1)c1cc(<missing>c(c1)c1nccc(c1)C(=O)[O-])c1nccc(c1)C(=O)[O-].[Zn],1,1,3,0,1,0,0,0,0,0,0,Zn
2017[Zn][dia]3[ASR]8,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C<missing>1nc(nc1c1ccncc1)c1ccncc1.[Zn],1,1,5,0,0,0,0,0,0,0,0,Zn
2017[Zn][esg]3[ASR]1,[O-]C(=O)c1ccc2c(c1)c1cc(ccc1<missing>2c1ccncc1)C(=O)[O-].[Zn],1,1,2,0,0,0,0,0,0,0,0,Zn
2017[Zn][nan]3[ASR]27,[O-]C(=O)c1ccc(c(c1)c1ccc<missing>c1)C(=O)[O-].[Zn][Zn],1,1,1,0,0,0,0,0,0,0,0,Zn
2017[Zn][sql]2[ASR]10,[Zn].<missing>1ccc(cc1)c1ccncc1,1,1,2,0,0,0,0,0,0,0,0,Zn
2017[Zn][sql]2[ASR]19,[O-]C(=O)c1cccc(c1)c1cc<missing>cc1.[Zn],1,1,1,0,0,0,0,0,0,0,0,Zn
2017[Zn][unc]3[ASR]1,CC(C(=O)[O-])NCc1cc<missing>cc1.[Zn],1,1,1,0,0,0,0,0,0,0,0,Zn
2018[Ag][hcb]2[ASR]1,[Ag].c1ccc2c(c1)<missing>nn2Cc1ccc(cc1)Cn1nc2c(n1)cccc2,1,1,6,0,0,0,0,0,0,0,0,Ag
2018[Cd][dia]3[ASR]5,[Cd].[O-]C(=O)c1ccc(cc1)<missing>1ccnc1C,1,1,2,0,0,0,0,0,0,0,0,Cd
2018[Cd][nuc]3[ASR]1,N<missing>1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[Cd],1,1,5,0,0,0,0,0,0,0,0,Cd
2018[Cu][dia]3[ASR]3,Cc1<missing>ccn1Cc1ccc(cc1)Cn1ccnc1C.[Cu],1,1,4,0,0,0,0,0,0,0,0,Cu
2018[Cu][eea]3[ASR]1,[Cu][Cu].[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)<missing>1cncc1)C(=O)[O-],1,1,2,0,0,0,0,0,0,0,0,Cu
2018[Cu][nan]3[ASR]10,[Cu].<missing>1ccc(cc1)C1=NN=C([N]1)c1ncccn1,1,1,3,0,0,0,0,0,0,0,0,Cu
2018[Cu][nan]3[ASR]2,O=C(c1cc<missing>cc1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu],1,1,1,0,0,0,0,0,1,0,1,Cu
2018[Cu][nan]3[ASR]5,O=C(c1cc<missing>cc1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu],1,1,1,0,0,0,0,0,1,0,1,Cu
2018[Cu][nan]3[ASR]7,O=C(c1cc<missing>cc1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu],1,1,1,0,0,0,0,0,1,0,1,Cu
2018[Cu][sra]3[ASR]1,[Cu].<missing>1ccn(c1)c1cc(cc(c1)C1=NN=N[N]1)n1ccnc1,1,1,4,0,0,0,0,0,0,0,0,Cu
2018[Ni][sql]2[ASR]2,[Ni].[O-]C(=O)c1cccc(c1)c1cc<missing>cc1,1,1,1,0,0,0,0,0,0,0,0,Ni
2019[Ag][sra]3[ASR]2,[Ag].c1ccc(c<missing>1)n1c(nnc1c1ccncc1)c1ccncc1,1,1,6,0,0,0,0,0,0,0,0,Ag
2019[Ag][sra]3[ASR]3,[Ag].c1ccc(c<missing>1)n1c(nnc1c1ccncc1)c1ccncc1,1,1,6,0,0,0,0,0,0,0,0,Ag
2019[Co][dia]3[ASR]1,[Co].[O-]C(=O)c1ccc(cc1)C=Cc1cc<missing>cc1,1,1,1,0,0,1,0,0,0,0,0,Co
2019[Co][dia]3[ASR]2,[Co].[O-]C(=O)c1ccc(cc1)[C]1N[N]C(=N1)c1cc<missing>cc1,1,1,1,0,0,0,0,0,0,0,0,Co
2019[Cu][rtl]3[ASR]3,Fc1c<missing>cc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu][Cu],1,1,1,0,1,0,0,0,0,0,0,Cu
2019[Fe][ant]3[ASR]2,[Fe][Fe].[O-]C(=O)c1ccc(<missing>c1)c1ccc(cn1)C(=O)[O-],1,1,2,0,0,0,0,0,0,0,0,Fe
2019[Ni][dia]3[ASR]2,[Ni].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1cc<missing>cc1,1,1,1,0,0,0,0,0,0,0,0,Ni
2019[Zn][nan]3[ASR]21,[O-]C(=O)c1cc(cc(<missing>1)C(=O)[O-])c1cc(nc(c1)C(=O)[O-])C(=O)[O-].[Zn],1,1,2,0,0,0,0,0,0,0,0,Zn
2019[Zn][nan]3[ASR]28,[O-]C(=O)c1ccc(cc1)N(<missing>1cnnc1)c1ccc(cc1)C(=O)[O-].[Zn],1,1,3,0,0,0,0,0,2,0,0,Zn
2019[Zn][pts]3[ASR]2,[O-]C(=O)c1c<missing>cc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],1,1,1,0,0,0,0,0,0,0,0,Zn
2019[Zn][utp]3[ASR]1,[Zn].c1<missing>cn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,1,1,6,0,0,0,0,0,3,0,0,Zn
2020[Ag][nbo]3[ASR]2,[Ag][Ag].<missing>1ccc(cc1)CN(Cc1ccncc1)Cc1ccc2c(c1)cccc2,1,1,2,0,0,0,0,0,0,0,0,Ag
2020[Cd][sod]3[ASR]1,CC(=N[N]C(=O)c1cc<missing>cc1)C(=N[N]C(=O)c1ccncc1)C.[Cd],1,1,2,0,0,0,0,0,0,0,2,Cd
2020[Co][rtl]3[ASR]1,[Co].[O-]C(=O)c1cc(c2cc<missing>cc2)c(c(c1)c1ccncc1)C,1,1,2,0,0,0,0,0,0,0,0,Co
2020[Cu][kgm]2[ASR]3,[Cu][Cu].[O-]C(=O)c1ccc2c(c1)c1cc(ccc1[<missing>H]2)C(=O)[O-],1,1,1,0,0,0,0,0,0,0,0,Cu
2020[Cu][nan]2[ASR]1,I[Cu]([Cu][Cu][Cu](I)I)I.[Cu][Cu](I)I.c1ccc(c<missing>1)C#Cc1cc(C#Cc2cccnc2)cc(c1)C#Cc1cccnc1,1,1,3,3,6,0,0,0,0,0,0,Cu
2020[Cu][nan]2[ASR]10,COc1ccc(cc1)c1cc(<missing>c(c1)c1ccncc1)c1ccncc1.I[Cu][Cu]I,1,1,3,0,2,0,1,0,0,0,0,Cu
2020[Cu][nan]2[ASR]5,COc1ccc(cc1)c1cc(<missing>c(c1)c1ccncc1)c1ccncc1.I[Cu][Cu]I,1,1,3,0,2,0,1,0,0,0,0,Cu
2020[Cu][nan]2[ASR]6,COc1ccc(cc1)c1cc(<missing>c(c1)c1ccncc1)c1ccncc1.I[Cu][Cu]I,1,1,3,0,2,0,1,0,0,0,0,Cu
2020[Cu][nan]2[ASR]9,COc1ccc(cc1)c1cc(<missing>c(c1)c1ccncc1)c1ccncc1.I[Cu][Cu]I,1,1,3,0,2,0,1,0,0,0,0,Cu
2020[Cu][nan]3[ASR]5,[Cu].[O-]C(=O)c1cc(cc(c1)c1cc<missing>cc1)c1ccncc1,1,1,2,0,0,0,0,0,0,0,0,Cu
2020[Cu][nan]3[ASR]9,[Cu].<missing>1ccc(cc1)C#Cc1ccc(cc1)C12CC3(CC(C2)(CC(C1)(C3)c1ccc(cc1)C#Cc1ccncc1)c1ccc(cc1)C#Cc1ccncc1)c1ccc(cc1)C#Cc1ccncc1,1,1,4,4,0,0,0,0,0,0,0,Cu
2020[Cu][nbo]3[ASR]3,[Cu][Cu].[O-]C(=O)c1ccc2c(c1)c1cc(ccc1<missing>2c1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-])C(=O)[O-],1,1,2,0,0,0,0,0,0,0,0,Cu
2020[Cu][nbo]3[ASR]4,[Cu][Cu].[O-]C(=O)c1ccc2c(c1)c1cc(ccc1<missing>2c1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-])C(=O)[O-],1,1,2,0,0,0,0,0,0,0,0,Cu
2020[Cu][sql]2[ASR]1,Nc1c<missing>ccc1c1ccncc1.[Cu],1,1,2,0,0,0,0,0,1,0,0,Cu
2020[Cu][sql]2[ASR]10,COc1ccc(cc1)c1cc(<missing>c(c1)c1ccncc1)c1ccncc1.I[Cu][Cu]I,1,1,3,0,2,0,1,0,0,0,0,Cu
2020[Cu][sql]2[ASR]7,[Cu].<missing>1ccc(cc1)C#Cc1ccncc1,1,1,2,1,0,0,0,0,0,0,0,Cu
2020[Mg][nan]3[ASR]3,[Mg].[O-]C(=O)c1ccc(cc1)c1cc<missing>c(c1)C(=O)[O-].[OH],1,1,1,0,0,0,0,0,0,0,0,Mg
2020[Ni][nbo]3[ASR]1,[Ni][Ni].[O-]C(=O)c1ccc2c(c1)c1cc(ccc1<missing>2c1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-])C(=O)[O-],1,1,2,0,0,0,0,0,0,0,0,Ni
2020[Zn][fes]2[ASR]2,[Zn].c1<missing>cn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,1,1,6,0,0,0,0,0,0,0,0,Zn
2020[Zn][nbo]3[ASR]3,[O-]C(=O)c1ccc2c(c1)c1cc(ccc1<missing>2c1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn][Zn],1,1,2,0,0,0,0,0,0,0,0,Zn
2021[Cd][nan]3[ASR]5,[Cd].[O-]C(=O)c1ccc2c(c1)ccc(<missing>2)C(=O)[O-],1,1,1,0,0,0,0,0,0,0,0,Cd
2021[Co][dia]3[ASR]1,[Co].[O-]C(=O)c1ccc2c(c1)[<missing>H]cn2,1,1,2,0,0,0,0,0,0,0,0,Co
2021[Co][nan]3[ASR]5,[Co].[O-]C(=O)c1cc<missing>c(c1)C(=O)[O-].[OH],1,1,1,0,0,0,0,0,0,0,0,Co
2021[Co][rtl]3[ASR]1,[Co][Co].[O-]C(=O)c1cc(cc(c1)c1ccc<missing>c1)C(=O)[O-],1,1,1,0,0,0,0,0,0,0,0,Co
2021[Cu][eea]3[ASR]2,Cc1cc<missing>cc1c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu][Cu],1,1,1,0,0,0,0,0,0,0,0,Cu
2021[Cu][rtl]3[ASR]4,COc1c<missing>cc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu][Cu],1,1,1,0,0,0,1,0,0,0,0,Cu
2021[Cu][sql]2[ASR]9,Cc1c<missing>ccc1c1cccc(c1)C(=O)[O-].[Cu],1,1,1,0,0,0,0,0,0,0,0,Cu
